name,address,telephone_number,type,opening_hours,closing_hours
GOODDOCTORS MEDICAL CLINIC,"18 YISHUN AVENUE 9 #02-55 JUNCTION NINE,
SINGAPORE 768897",69093457,G,8:00:00 am,8:00:00 pm
GOODDOCTORS MEDICAL CLINIC,"1 GEYLANG SERAI #01-208 SRI GEYLANG SERAI, SINGAPORE 402001",97236146,G,8:00:00 am,8:00:00 pm
GSH CLINIC & SURGERY PTE. LTD.,"9 YIO CHU KANG ROAD #01-40 SPACE @ KOVAN, SINGAPORE 545523",62605942,G,8:00:00 am,8:00:00 pm
HAMID FAMILY CLINIC & SURGERY,"156 PASIR RIS ST 13 #01-35, SINGAPORE 510156",65848804,G,8:00:00 am,8:00:00 pm
HEALTHCARE MEDICAL @ RAILMALL,"446 UPPER BUKIT TIMAH ROAD, SINGAPORE
678067",67655733,G,8:00:00 am,8:00:00 pm
HEALTHSPRINGS MEDICAL & LASER CLINIC,"105A BIDADARI PARK DRIVE #01-09, SINGAPORE
341105",,G,8:00:00 am,8:00:00 pm
LER CLINIC & SURGERY,"835 TAMPINES ST 83 #01-10, SINGAPORE 520835",67886279,G,8:00:00 am,8:00:00 pm
LIFECARE FAMILY CLINIC & SURGERY,"106 HOUGANG AVENUE 1 #01-1221, SINGAPORE
530106",96201937,G,8:00:00 am,8:00:00 pm
LIM CLINIC,"446 ANG MO KIO AVE10 #01-1663, SINGAPORE
560446",64549172,G,8:00:00 am,8:00:00 pm
MEDI CLINIC,"2 JALAN KUKOH #01-149, SINGAPORE 163002",62350697,G,8:00:00 am,8:00:00 pm
MEDSTAR MEDICAL CLINIC & SURGERY,"44 RACE COURSE ROAD #01-01, SINGAPORE
218558",65303649,G,8:00:00 am,8:00:00 pm
MINMED CLINIC (ANCHORVALE),"339A ANCHORVALE ROAD #B1-14, SINGAPORE
541339",63399339,G,8:00:00 am,8:00:00 pm
MINMED CLINIC (BUANGKOK),"70 COMPASSVALE BOW #02-13 SENGKANG GRAND MALL, SINGAPORE 544692",63399339,G,8:00:00 am,8:00:00 pm
MINMED CLINIC (CHINATOWN),"133 NEW BRIDGE ROAD #02-32 CHINATOWN
POINT, SINGAPORE 059413",63399339,G,8:00:00 am,8:00:00 pm
MINMED CLINIC (MARINA BAY),"8A MARINA BOULEVARD #B2-73/74 MARINA BAY LINK MALL, SINGAPORE 018984",68770123,G,8:00:00 am,8:00:00 pm
MINMED CLINIC (MARINE PARADE),"80 MARINE PARADE ROAD #05-21 PARKWAY
PARADE, SINGAPORE 449269",63399339,G,8:00:00 am,8:00:00 pm
MINMED CLINIC (ORCHARD),"290 ORCHARD ROAD #16-04 THE PARAGON,
SINGAPORE 238859",63230123,G,8:00:00 am,8:00:00 pm
MINMED CLINIC (PAYA LEBAR),"10 EUNOS ROAD 8 #02-122 SINGAPORE POST
CENTRE, SINGAPORE 408600",63399339,G,8:00:00 am,8:00:00 pm
MINMED CLINIC (REDHILL),"12 ALEXANDRA VIEW #01-16 ARTRA, SINGAPORE
158736",63399339,G,8:00:00 am,8:00:00 pm
MINMED CLINIC (RIVER VALLEY),"1 KIM SENG PROMENADE #B2-128 GREAT WORLD CITY, SINGAPORE 237994",65130123,G,8:00:00 am,8:00:00 pm
MINMED HEALTH (BUGIS),"200 VICTORIA STREET #02-42 BUGIS JUNCTION,
SINGAPORE 188021",63399339,G,8:00:00 am,8:00:00 pm
MINMED HEALTH SCREENERS,"290 ORCHARD ROAD #16-4/9 THE PARAGON, SINGAPORE 238859",68380123,G,8:00:00 am,8:00:00 pm
NEECARE MEDICAL CENTRE,"371 BUKIT BATOK STREET 31 #01-320,
SINGAPORE 650371",62557668,G,8:00:00 am,8:00:00 pm
NEOH & ONG MEDICAL CLINIC,"2A EUNOS CRESCENT #01-2447, SINGAPORE
401002",67423322,G,8:00:00 am,8:00:00 pm
NORTHEAST MEDICAL GROUP,"653A PUNGGOL DRIVE #01-05, SINGAPORE
821653",63203775,G,8:00:00 am,8:00:00 pm
NORTHEAST MEDICAL GROUP,"10 BUKIT BATOK CENTRAL #01-01 BUKIT BATOK MRT STATION, SINGAPORE 659958",62661442,G,8:00:00 am,8:00:00 pm
NORTHEAST MEDICAL GROUP,"531 BEDOK NORTH ST 3 #01-692, SINGAPORE
460531",64412402,G,8:00:00 am,8:00:00 pm
NORTHEAST MEDICAL GROUP,"30 SIMEI STREET 3 #02-01 SIMEI MRT STATION,
SINGAPORE 529888",67838638,G,8:00:00 am,8:00:00 pm
NORTHEAST MEDICAL GROUP,"25 GHIM MOH LINK #01-10, SINGAPORE 270025",66943282,G,8:00:00 am,8:00:00 pm
NORTHEAST MEDICAL GROUP,"20 TAMPINES CENTRAL 1 #01-25 TAMPINES MRT
STATION, SINGAPORE 529538",67867848,G,8:00:00 am,8:00:00 pm
NORTHEAST MEDICAL GROUP,"22 MALACCA STREET #13-03 RB CAPITAL
BUILDING, SINGAPORE 048980",65572770,G,8:00:00 am,8:00:00 pm
NORTHEAST MEDICAL GROUP,"5 SENGKANG SQUARE #01-05, SINGAPORE 545062",68755911,G,8:00:00 am,8:00:00 pm
NORTHLINK (WOODLANDS) CLINIC,"11 WOODLANDS SQUARE #B1-32 WOODLANDS MRT STATION, SINGAPORE 737736",65130608,G,8:00:00 am,8:00:00 pm
ONG'S CLINIC,"175 BENCOOLEN ST #01-44 BURLINGTON
SQUARE, SINGAPORE 189649",63371814,G,8:00:00 am,8:00:00 pm
OUR YISHUN FAMILY CLINIC,"471B YISHUN STREET 42 #01-09, SINGAPORE
762471",63223948,G,8:00:00 am,8:00:00 pm
PROVIDENTIA MEDICAL,"24 HOLLAND GROVE ROAD #01-09/10 PARKSUITES, SINGAPORE 278803",63390010,G,8:00:00 am,8:00:00 pm
RIVER OF LIFE FAMILY CLINIC,"26 TECK WHYE LANE #01-190, SINGAPORE 680026",67600501,G,8:00:00 am,8:00:00 pm
SHIFA CLINIC & SURGERY,"668 CHANDER RD #01-18/20, SINGAPORE 210668",68020474,G,8:00:00 am,8:00:00 pm
SHIFA CLINIC (JURONG),"463 JURONG WEST STREET 41 #01-558,
SINGAPORE 640463",64698941,G,8:00:00 am,8:00:00 pm
SHIFA CLINIC (TAMPINES),"138 TAMPINES STREET 11 #01-126, SINGAPORE
521138",67816694,G,8:00:00 am,8:00:00 pm
SHINE FAMILY CLINIC,"463 JURONG WEST STREET 41 #01-560,
SINGAPORE 640463",65637934,G,8:00:00 am,8:00:00 pm
SINGAPURA CLINIC,"27 BENCOOLEN ST #01-27 BENCOOLEN HOUSE,
SINGAPORE 189620",63361181,G,8:00:00 am,8:00:00 pm
TAN & KOH CLINIC & SURGERY,"121 BEDOK RESERVOIR RD #01-196, SINGAPORE
470121",67452288,G,8:00:00 am,8:00:00 pm
TAN'S T & T CLINIC AND SURGERY,"152 BISHAN STREET 11 #01-213 BISHAN GREEN,
SINGAPORE 570152",63531133,G,8:00:00 am,8:00:00 pm
TAY CLINIC,"117 BEDOK RESERVOIR ROAD #01-62, SINGAPORE
470117",67419936,G,8:00:00 am,8:00:00 pm
TONG CLINIC & SURGERY,"316B ANG MO KIO STREET 31 #01-05 MULTI STOREY CAR PARK, SINGAPORE 563316",64528311,G,8:00:00 am,8:00:00 pm
TP SIM FAMILY CLINIC & SURGERY,"509 BISHAN STREET 11 #01-378, SINGAPORE
570509",63538010,G,8:00:00 am,8:00:00 pm
TREETOP MEDICAL,"510 BEDOK NORTH STREET 3 #01-03, SINGAPORE
460510",93201113,G,8:00:00 am,8:00:00 pm
UNITED FAMILY CLINIC,"163 ANG MO KIO AVE 4 #01-416, SINGAPORE
560163",64572523,G,8:00:00 am,8:00:00 pm
UNIVERSAL MEDICAL CLINIC,"201E TAMPINES ST 23 #01-104, SINGAPORE
527201",67858887,G,8:00:00 am,8:00:00 pm
USRAH MEDICAL CLINIC,"510 BEDOK NORTH ST 3 #01-25, SINGAPORE
460510",64414139,G,8:00:00 am,8:00:00 pm
VIVA MEDICAL CLINIC,"450A TAMPINES STREET 42 #01-356, SINGAPORE
521450",67828020,G,8:00:00 am,8:00:00 pm
VIVA MEDICAL GROUP,"519A TAMPINES CENTRAL 8 #01-08, SINGAPORE
521519",66357240,G,8:00:00 am,8:00:00 pm
VIVA MEDICAL GROUP (CANBERRA PLAZA),"133 CANBERRA VIEW #02-14 CANBERRA PLAZA,
SINGAPORE 750133",69803369,G,8:00:00 am,8:00:00 pm
YIM MEDICAL CENTRE (ADMIRALTY MRT),"678A WOODLANDS AVENUE 6 #03-16 ADMIRALTY
PLACE, SINGAPORE 731678",68939181,G,8:00:00 am,8:00:00 pm
"CH POH DIGESTIVE & LIVER CLINIC PTE
LTD","38  IRRAWADDY ROAD  #09-46  MOUNT ELIZABETH
NOVENA  SINGAPORE 329563",66946988,S,8:30:00 am,5:00:00 pm
ISLAND ORTHOPAEDIC CONSULTANTS PTE LTD (MT E NOVENA),38  IRRAWADDY ROAD  #05-42  MOUNT ELIZABETH NOVENA SPECIALIST CENTRE  SINGAPORE 329563,63520529,S,9:00:00 am,5:00:00 pm
ANGEL EYE & CATARACT CENTRE,"101 IRRAWADDY ROAD #21-07 ROYAL SQUARE
MEDICAL CENTRE SINGAPORE 329565",65143338,S,9:00:00 am,6:00:00 pm
ALEX OOI & ASSOCIATES OBGYN CONSULTANTS,1 FARRER PARK  STATION ROAD  #12-05  FARRER PARK MEDICAL CENTRE  SINGAPORE 217562,67349494,S,9:00:00 am,5:00:00 pm
AMANDELA ENT HEAD & NECK CENTRE,"38  IRRAWADDY ROAD  #10-45/46/47  SINGAPORE
329563",66941990,S,9:00:00 am,5:00:00 pm
APEX HEART CLINIC.,6A  NAPIER ROAD  #04-37  (ANNEXE BLOCK)GLENEAGLES HOSPITAL  SINGAPORE 258500,64797928,S,9:00:00 am,5:00:00 pm
AMBULATORY SURGICARE,"10  SINARAN DRIVE  #09-01  NOVENA MEDICAL
CENTRE  SINGAPORE 307506",63976979,S,9:00:00 am,5:00:00 pm
APICARE PAIN SPECIALIST PTE LTD,"1  FARRER PARK STATION ROAD  #15-05  FARRER
PARK MEDICAL CENTRE  SINGAPORE 217562",65133383,S,9:00:00 am,5:30:00 pm
ATLAS SPINE AND ORTHOPAEDIC CENTRE PTE LTD,3  MT ELIZABETH  #06-09  MT ELIZABETH MEDICAL CENTRE  SINGAPORE 228510,62620555,S,9:30:00 am,5:00:00 pm
ASTRA WOMEN'S SPECIALISTS (MOUNT E NOVENA),38  IRRAWADDY ROAD  #05-21/22  MOUNT ELIZABETH NOVENA SPECIALIST CENTRE  SINGAPORE 329563,62585530,S,9:00:00 am,5:00:00 pm
ASTRA WOMEN'S SPECIALIST CENTRE (BISHAN),502  BISHAN STREET 11  #01-356  SINGAPORE 570502,62585530,S,9:00:00 am,8:00:00 pm
ASIA EYE CENTRE CATARACT & RETINA SPECIALIST,101   IRRAWADDY ROAD  #20-07   ROYAL SQUARE MEDICAL CENTRE   SINGAPORE 329565,62565188,S,8:30:00 am,5:30:00 pm
ADVANCE SURGICAL GROUP,"290  ORCHARD ROAD  #18-01  PARAGON  SINGAPORE
238859",68362168,S,9:00:00 am,6:00:00 pm
"ADVANCED BRAIN AND SPINE SURGICAL
CENTRE","6   NAPIER ROAD  #04-03  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",62524514,S,9:00:00 am,5:00:00 pm
AXIS ORTHOPAEDIC CENTRE,"38  IRRAWADDY ROAD  #06-33  MOUNT ELIZABETH
NOVENA SPECIALIST CENTRE  SINGAPORE 329563",66975320,S,8:30:00 am,5:30:00 pm
"ASIAN HEART & VASCULAR CENTRE
(MOUNT ELIZABETH)","3   MOUNT ELIZABETH  #17-08  MOUNT ELIZABETH
MEDICAL CENTRE  SINGAPORE 228510",67338638,S,8:30:00 am,5:00:00 pm
"ASIAN HEART & VASCULAR CENTRE
(MOUNT ELIZABETH) (L10)","3   MOUNT ELIZABETH  #10-14  MOUNT ELIZABETH
MEDICAL CENTRE  SINGAPORE 228510",69110066,S,8:30:00 am,5:00:00 pm
ASIAN HEART & VASCULAR CENTRE (NOVENA),"38  IRRAWADDY ROAD   #08-58/59/60/61  MOUNT ELIZABETH NOVENA SPECIALIST CENTRE  SINGAPORE
329563",63393638,S,8:30:00 am,5:00:00 pm
ASIAN HEART & VASCULAR CENTRE (NOVENA) (L10),38  IRRAWADDY ROAD   #10-54/55  MOUNT ELIZABETH NOVENA SPECIALIST CENTRE  SINGAPORE 329563,63393638,S,8:30:00 am,5:00:00 pm
ASIAN HEART & VASCULAR CENTRE (GLENEAGLES),6A   NAPIER ROAD  #01-39  GLENEAGLES HOSPITAL ANNEXE BLOCK  SINGAPORE 258500,64739698,S,8:30:00 am,5:00:00 pm
"ASIAN HEART & VASCULAR CENTRE
(PARKWAY EAST)","319  JOO CHIAT PLACE  #04-05  PARKWAY EAST
MEDICAL CENTRE  SINGAPORE 427989",63441317,S,8:30:00 am,5:00:00 pm
ASIAN HEALTHCARE SPECIALISTS (NOVENA),38   IRRAWADDY ROAD  #08-41  MOUNT ELIZABETH NOVENA SPECIALIST CENTRE  SINGAPORE 329563,63341486,S,9:00:00 am,5:00:00 pm
ATLAS EYE SPECIALIST CENTRE,"290  ORCHARD ROAD  #07-09  PARAGON MEDICAL
CENTRE  SINGAPORE 238859",67379119,S,8:30:00 am,5:00:00 pm
ALPHA JOINTS & ORTHOPAEDICS,"6  NAPIER ROAD  #02-20  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",64792488,S,9:00:00 am,5:00:00 pm
"ADVANCED UROLOGY ASSOCIATE
(ORCHARD)","3  MOUNT ELIZABETH  #17-14  MOUNT ELIZABETH
HOSPITAL  SINGAPORE 228510",67350369,S,9:00:00 am,5:00:00 pm
ADVANCED UROLOGY ASSOCIATE (GLENEAGLES),"6  NAPIER ROAD  #04-16  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",64753668,S,9:00:00 am,5:00:00 pm
"ADVANCED UROLOGY ASSOCIATE
(NOVENA)","38  IRRAWADDY ROAD  #07-40  MOUNT ELIZABETH
NOVENA SPECIALIST CENTRE  SINGAPORE 329563",66941838,S,9:00:00 am,5:00:00 pm
COVE ORTHOPAEDIC CLINIC (MOUNT ELIZABETH),3  MOUNT ELIZABETH  #14-13  MT ELIZABETH MEDICAL CENTRE  SINGAPORE 228510,64757177,S,9:00:00 am,5:00:00 pm
ARDMORE ORTHOPAEDIC CLINIC (FARRER PARK),1  FARRER PARK STATION ROAD  #11-10 CONNEXION FARRER PARK HOSPITAL  SINGAPORE 217562,96317637,S,9:00:00 am,5:00:00 pm
ALFRED CHENG CARDIAC CARE,"3  MOUNT ELIZABETH  #15-15  MOUNT ELIZABETH
MEDICAL CENTRE  SINGAPORE 228510",67357735,S,8:30:00 am,5:30:00 pm
ASCENSION HEART CENTRE,820  THOMSON ROAD  #07-60  MT ALVERNIA MEDICAL CENTRE BLOCK D  SINGAPORE 574623,64640760,S,8:00:00 am,5:00:00 pm
"ADVANCED UROLOGY ASSOCIATES
(PARKWAY EAST)","319  JOO CHIAT PLACE  #02-05  PARKWAY EAST
MEDICAL CENTRE  SINGAPORE 427989",68810048,S,9:00:00 am,5:00:00 pm
"ASTRA WOMEN'S SPECIALISTS
(PUNGGOL)",BLK 681  PUNGGOL DRIVE  #03-11  SINGAPORE 820681,62585530,S,9:00:00 am,5:00:00 pm
"ATLAS EYE SPECIALIST CENTRE
(NOVENA)","101  IRRAWADDY ROAD  #19-12/13  ROYAL SQUARE AT
NOVENA  SINGAPORE 329565",67379119,S,8:30:00 am,5:30:00 pm
"ALPHA JOINTS & ORTHOPAEDICS
(PARAGON)","290 ORCHARD ROAD, #15-11/12, PARAGON MEDICAL
CENTER, SINGAPORE 238859",65142137,S,9:00:00 am,5:00:00 pm
ARDEN-JR SURGERY,"38  IRRAWADDY ROAD  #08-32  MOUNT ELIZABETH
NOVENA SPECIALIST CENTRE  SINGAPORE 329563",65920078,S,9:00:00 am,5:00:00 pm
"ASCENSION HEART CENTRE (FARRER
PARK)","1  FARRER PARK STATION ROAD  #10-16  CONNEXION
SINGAPORE 217562",64681016,S,8:30:00 am,5:00:00 pm
AVA EYE CLINIC,101  IRRAWADDY ROAD  #20-01  ROYAL SQUARE MEDICAL SUITES  SINGAPORE 329565,62507377,S,9:00:00 am,5:30:00 pm
ALPHA WOMEN'S SPECIALISTS (NOVENA),"101  IRRAWADDY ROAD  #12-07/14  ROYAL SQUARE @
NOVENA  SINGAPORE 329565",68608888,S,8:00:00 am,5:00:00 pm
ADVANCED UROLOGY ASSOCIATE (FARRER PARK),1  FARRER PARK STATION ROAD  #14-11  CONNEXION SINGAPORE 217562,66949722,S,9:00:00 am,5:30:00 pm
ANDREW LEE BREAST CLINIC,"6  NAPIER ROAD  #09-13  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",69096488,S,9:00:00 am,5:00:00 pm
ADULT & CHILD EYE (ACE) CLINIC,820 THOMSON ROAD  MOUNT ALVERNIA HOSPITAL #02-82 ST ANNE MOTHER & CHILD CENTRE SINGAPORE 574623,67776058,S,8:30:00 am,5:30:00 pm
"AVANT SPORTS SHOULDER AND ELBOW
SURGERY","319  JOO CHIAT PLACE  #04-06  PARKWAY EAST
MEDICAL CENTRE  SINGAPORE 427989",69708916,S,9:00:00 am,5:30:00 pm
AVANT SPINE SURGERY,"319  JOO CHIAT PLACE  #04-06  PARKWAY EAST
MEDICAL CENTRE  SINGAPORE 427989",69708916,S,9:00:00 am,5:30:00 pm
ALPINE SURGICAL PRACTICE,"3  MOUNT ELIZABETH  #17-16  MOUNT ELIZABETH
MEDICAL CENTRE  SINGAPORE 228510",65898929,S,9:00:00 am,5:00:00 pm
ASIA DIGESTIVE ASSOCIATES @ NAPIER,"6  NAPIER ROAD  #09-11  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",69708494,S,9:00:00 am,5:00:00 pm
AVANT SPINE SURGERY CLINIC (NOVENA),"38  IRRAWADDY ROAD  #05-31  MT ELIZABETH
NOVENA MEDICAL CENTRE  SINGAPORE 329563",62623616,S,9:00:00 am,5:30:00 pm
"AVANT SPORTS, SHOULDER AND ELBOW SURGERY CLINIC (NOVENA)",38  IRRAWADDY ROAD  #05-31  MOUNT ELIZABETH NOVENA SPECIALIST CENTRE  SINGAPORE 329563,62623616,S,9:00:00 am,5:30:00 pm
ADULT & CHILD ENT SPECIALISTS,"1  FARRER PARK STATION ROAD  #14-04  CONNEXION
SINGAPORE 217562",69709408,S,9:00:00 am,5:00:00 pm
ADVANCED UROLOGY ASSOCIATES (MT ALVERNIA),820 THOMSON ROAD  MOUNT ALVERNIA HOSPITAL #02-01 MEDICAL CENTRE A  SINGAPORE 574623,66535066,S,8:00:00 am,5:30:00 pm
"ADVANCED HAND, WRIST & NERVE CENTRE",38 IRRAWADDY ROAD  #08-62/63  MOUNTH ELIZABETH NOVENA SPECIALIST CENTRE  SINGAPORE 329563,65925522,S,9:00:00 am,5:00:00 pm
ALIVEO MEDICAL NOVENA PTE LTD,"38  IRRAWADDY ROAD  #09-44  MOUNT ELIZABETH
NOVENA  SINGAPORE 329563",62688360,S,8:30:00 am,5:00:00 pm
ALIVEO MEDICAL THOMSON PTE LTD,820 THOMSON ROAD  MOUNT ALVERNIA HOSPITAL #06-01 MEDICAL CENTRE A  SINGAPORE 574623,62557336,S,8:30:00 am,5:00:00 pm
ALIVEO MEDICAL ORCHARD PTE LTD,"3 MT ELIZABETH   #16-16 MT ELIZABETH MEDICAL
CENTRE   SINGAPORE 228510",62356136,S,8:30:00 am,5:00:00 pm
ADVANCED ORTHOPAEDIC & SPORTS CENTRE (AOSC) PTE.LTD.,38 IRRAWADDY ROAD  #08-62/63  MOUNT ELIZABETH NOVENA SPECIALIST CENTRE  SINGAPORE 329563,65925525,S,9:00:00 am,5:00:00 pm
ACE CARDIOLOGY CLINIC,"3  MT ELIZABETH  #17-18  MT ELIZABETH MEDICAL
CENTRE  SINGAPORE 228510",62357536,S,9:00:00 am,5:00:00 pm
ADVANCED EYE CLINIC & SURGERY,"3  MT ELIZABETH  #16-14  MT ELIZABETH MEDICAL
CENTRE  SINGAPORE 228510",68873366,S,8:30:00 am,5:30:00 pm
"ASCENT EAR NOSE THROAT SPECIALIST
GROUP PTE LTD","3 MOUNT ELIZABETH  #09-03  MOUNT ELIZABETH
MEDICAL CENTRE  SINGAPORE 288510",67383615,S,9:00:00 am,5:00:00 pm
"ASCENT EAR NOSE THROAT SG EAST PTE
LTD","319   JOO CHIAT PLACE  #05-04  PARKWAY EAST
MEDICAL CENTRE  SINGAPORE 427989",63460464,S,9:00:00 am,5:00:00 pm
"ASCENT ENT ALVERNIA HOLDINGS PTE
LTD","820  THOMSON ROAD  #08-63  MOUNT ALVERNIA
MEDICAL CENTRE D  SINGAPORE 574623",62564489,S,9:00:00 am,5:00:00 pm
"ADVANCED COLORECTAL AND GENERAL
SURGERY","820  THOMSON ROAD  #01-06  MOUNT ALVERNIA
HOSPITAL  SINGAPORE 574623",62525083,S,8:30:00 am,5:00:00 pm
AARE UROCARE PTE LTD,"6 NAPIER ROAD  #10-06   GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",62524681,S,9:00:00 am,5:00:00 pm
"ADVANCED BRAIN AND SPINE SURGICAL
CENTRE (ORCHARD)","3  MOUNT ELIZABETH  #10-15  MOUNT ELIZABETH
MEDICAL CENTRE  SINGAPORE 228510",62354785,S,9:00:00 am,5:00:00 pm
ADVANCED VASCULAR & ENDOVASCULAR CLINIC,3   MOUNT ELIZABETH  #16-10  MOUNT ELIZABETH MEDICAL CENTRE   SINGAPORE 228510,69707071,S,9:00:00 am,5:00:00 pm
ALPHA DIGESTIVE & LIVER CENTRE,"3   MOUNT ELIZABETH   #15-09   MOUNT ELIZABETH
MEDICAL CENTRE  SINGAPORE 228510",62359658,S,9:00:00 am,5:00:00 pm
ADVANCED SINUS & SKULL BASE CENTRE - ENT,3 MOUNT ELIZABETH   #10-15  SINGAPORE 228510,62356933,S,9:00:00 am,5:00:00 pm
"ACORN GASTROENTEROLOGY (FARRER
PARK)","1  FARRER PARK STATION ROAD  #13-14  CONNEXION
SINGAPORE 217562",64432520,S,9:00:00 am,5:00:00 pm
ACORN GASTROENTEROLOGY (GLENEAGLES),"6  NAPIER ROAD  #05-01  GLENEAGLES MEDICAL
CENTRE  SINGAPORE 258499",62507309,S,9:00:00 am,5:00:00 pm
ARDMORE ORTHOPAEDIC CLINIC,"101  IRRAWADDY ROAD  #10-14  ROYAL SQUARE
MEDICAL CENTRE  SINGAPORE 329565",69701307,S,9:00:00 am,5:00:00 pm
ASSURE UROLOGY & ROBOTIC CENTRE,3  MOUNT ELIZABETH  #17-16  MOUNT ELIZABETH MEDICAL CENTRE  SINGAPORE 228510,62570668,S,9:00:00 am,5:00:00 pm
"ALLERGY & SINUS ENT-HEAD & NECK
SURGERY SPECIALIST CENTRE","321  JOO CHIAT PLACE  #05-01  PARKWAY EAST
HOSPITAL  SINGAPORE 427990",98584585,S,9:00:00 am,5:00:00 pm
ALIVEOMEDICAL FARRER PARK PTE LTD,1  FARRER PARK STATION ROAD  #08-12  CONNEXION SINGAPORE 217562,64431882,S,8:30:00 am,5:30:00 pm
ALLIANCE HEART CENTRE,3  MOUNT ELIZABETH  #15-14  SINGAPORE 228510,88568000,S,9:00:00 am,8:00:00 pm
ARETE ORTHOPAEDIC CENTRE,3  MOUNT ELIZABETH  #13-14  SINGAPORE 228510,66904172,S,8:30:00 am,5:30:00 pm
"ACORN GASTROENTEROLOGY (PARKWAY
EAST)","319 JOO CHIAT PL  #04-05  PARKWAY EAST MEDICAL
CENTRE  SINGAPORE 427989",62414786,S,9:00:00 am,5:00:00 pm
EAGLE EYE AESTHETICS (KAP),"9  KING ALBERT PARK  KAP RESIDENCES MALL  #01-
15/16  SINGAPORE 598332",69701000,S,10:00:00 am,7:00:00 pm
"ASIAN HEART & VASCULAR CENTRE
(FARRER PARK)","1  FARRER PARK STATION ROAD  #09-05/06
CONNEXION  SINGAPORE 217562",65490799,S,8:30:00 am,5:00:00 pm
"AVANT HIP AND KNEE SURGERY CLINIC
(MOUNT ELIZABETH)","38  IRRAWADDY ROAD  #05-31  MOUNT ELIZABETH
NOVENA SPECIALIST CENTRE  SINGAPORE 329563",62623616,S,9:00:00 am,5:30:00 pm
"AVANT HIP AND KNEE SURGERY CLINIC
(PARKWAY EAST)","319  JOO CHIAT PLACE  #04-06  PARKWAY EAST
MEDICAL CENTRE  SINGAPORE 427989",69708916,S,9:00:00 am,5:30:00 pm
ARK SURGICAL PRACTICE,"3  MOUNT ELIZABETH  #17-01  MOUNT ELIZABETH
MEDICAL CENTRE  SINGAPORE 228510",89006222,S,9:00:00 am,5:30:00 pm
ASIAN AORTIC & VASCULAR CENTRE,"3  MOUNT ELIZABETH  #10-14  MOUNT ELIZABETH
MEDICAL CENTRE  SINGAPORE 228510",69089958,S,8:30:00 am,5:00:00 pm
ALLERGY & SINUS ENT-HEAD & NECK SURGERY SPECIALIST CENTRE (PARAGON),290  ORCHARD ROAD  #09-01/02  PARAGON MEDICAL CENTRE  SINGAPORE 238859,63200310,S,9:00:00 am,5:00:00 pm
"ARTISAN SPORTS & ORTHOPAEDICS
CLINIC","290  ORCHARD ROAD  #07-12  THE PARAGON
SINGAPORE 238859",89098877,S,9:00:00 am,5:30:00 pm
AELIUS SURGICAL CENTRE PTE LTD,"3  MOUNT ELIZABETH  #11-16  MOUNT ELIZABETH
MEDICAL CENTRE  SINGAPORE 228510",69566588,S,9:00:00 am,5:00:00 pm
"ACHIEVE SPINE AND ORTHOPAEDIC
CENTRE","3  MOUNT ELIZABETH  #16-11  MOUNT ELIZABETH
MEDICAL CENTRE  SINGAPORE 228510",87989808,S,8:30:00 am,5:30:00 pm
ACTIV ORTHOPAEDIC CENTRE,"3  MOUNT ELIZABETH  #17-09  MOUNT ELIZABETH
MEDICAL CENTRE  SINGAPORE 228510",67349395,S,8:30:00 am,5:30:00 pm
"ARETE ORTHOPAEDIC CENTRE (MOUNT
ALVERNIA)","820  THOMSON ROAD  #05-51  MOUNT ALVERNIA
HOSPITAL MEDICAL CENTRE D  SINGAPORE 574623",66904172,S,8:30:00 am,5:30:00 pm
"ANDREA'S DIGESTIVE, COLON, LIVER &
GALLBLADDER CLINIC PTE LTD","101  IRRAWADDY ROAD  #21-11/12  ROYAL SQUARE
MEDICAL CENTRE  SINGAPORE 329565",62642836,S,9:00:00 am,5:00:00 pm
ASCEND EYE CLINIC,"1  FARRER PARK STATION ROAD  #08-15  CONNEXION
SINGAPORE 217562",63203788,S,9:00:00 am,5:30:00 pm
"ASIAN ALLIANCE RADIATION &
ONCOLOGY PTE LTD (FARRER PARK)","1 FARRER PARK STATION ROAD   #14-01   CONNEXION
SINGAPORE 217562",81013838,S,8:30:00 am,5:30:00 pm
ASIAN ALLIANCE RADIATION & ONCOLOGY PTE LTD (GLENEAGLES),6A NAPIER ROAD  #05-36C  GLENEAGLES HOSPITAL ANNEXE BLOCK  SINGAPORE 258500,81013838,S,8:30:00 am,5:30:00 pm
ASIAN ALLIANCE RADIATION & ONCOLOGY PTE LTD (MOUNT ALVERNIA),"820 THOMSON ROAD  #08-53  MOUNT ALVERNIA
HOSPITAL  SINGAPORE 574623",81013838,S,8:30:00 am,5:30:00 pm
ASIAN ALLIANCE RADIATION & ONCOLOGY PTE LTD (MOUNT ELIZABETH),3 MOUNT ELIZABETH  #17-05  MOUNT ELIZABETH MEDICAL CENTRE  SINGAPORE 228510,81013838,S,8:30:00 am,5:30:00 pm
